time,cubic_position,quintic_position,cubic_velocity,quintic_velocity,cubic_acceleration,quintic_acceleration
1.7142857142857142,0.5903790087463556,0.551823644909859,0.5510156971375793,0.6747078107386137,0.0803571428572667,0.1967829078598271
1.7243107769423558,0.5959070136569682,0.5585975218941244,0.5518071494525785,0.6766474035847452,0.07753759398508109,0.19015098801948938
1.7343358395989974,0.6014428112416454,0.5653905101446409,0.5525703356134706,0.6785203618768492,0.07471804511254021,0.18348984564956794
1.744360902255639,0.6069861181304212,0.5722019401773695,0.5533052556202485,0.680326397983734,0.0718984962403546,0.17680054338930518
1.7543859649122806,0.6125366509533297,0.5790311396781493,0.5540119094729263,0.6820652349272613,0.06907894736923481,0.17008414387779425
1.7644110275689222,0.6180941263404047,0.585877433609495,0.5546902971715113,0.6837366063822863,0.06625939849669749,0.16334170975039797
1.7744360902255638,0.6236582609216808,0.5927401443173932,0.5553404187159678,0.6853402566766427,0.0634398496230908,0.15657430364263547
1.7844611528822054,0.629228771327191,0.5996185916380994,0.5559622741063102,0.6868759407911611,0.060620300751793366,0.14978298819518443
1.794486215538847,0.6348053741869701,0.6065120930049352,0.5565558633425702,0.6883434243597542,0.05780075188014422,0.14296882604536165
1.8045112781954886,0.6403877861310521,0.6134199635550869,0.557121186424709,0.6897424836692636,0.05498120300724807,0.13613287982870048
1.8145363408521302,0.6459757237894705,0.6203415162363992,0.5576582433527406,0.6910729056595777,0.0521616541352401,0.12927621218302932
1.8245614035087718,0.65156890379226,0.6272760619141762,0.5581670341266687,0.69233448792356,0.04934210526340976,0.12239988574478389
1.8345864661654134,0.6571670427694539,0.6342229094779743,0.5586475587464932,0.6935270387070922,0.04652255639122416,0.11550496315374659
1.844611528822055,0.6627698573510868,0.6411813659484036,0.559099817212207,0.6946503769090988,0.04370300751868683,0.10859250704580603
1.8546365914786966,0.6683770641671923,0.6481507365839212,0.5595238095238102,0.6957043320814442,0.040883458646501225,0.10166358005880483
1.8646616541353382,0.6739883798478048,0.6551303249876306,0.5599195356813098,0.6966887444290748,0.03806390977431562,0.09471924483145955
1.8746867167919798,0.6796035210229581,0.6621194332140781,0.5602869956846988,0.6976034648098945,0.03524436090177474,0.08776056399736376
1.8847117794486214,0.685222204322686,0.6691173618760494,0.560626189533977,0.6984483547347864,0.03242481203029968,0.08078860019542589
1.894736842105263,0.6908441463770227,0.676123410251367,0.560937117229166,0.6992232863676975,0.029605263158472894,0.07380441606612465
1.9047619047619047,0.6964690638160027,0.6831368763896876,0.5612197787702371,0.6999281425255859,0.026785714285225026,0.06680907424340887
1.9147869674185463,0.7020966732696591,0.6901570572192985,0.5614741741571905,0.7005628166783424,0.02396616541339114,0.05980363736443195
1.9248120300751879,0.7077266913680265,0.697183248653915,0.5617003033900545,0.7011272129489328,0.021146616541560803,0.05278916806982892
1.9348370927318295,0.7133588347411388,0.7042147456994776,0.5618981664688008,0.7016212461133264,0.01832706766867176,0.04576672899426626
1.944862155388471,0.7189928200190301,0.7112508425609491,0.5620677633934363,0.702044841600447,0.015507518797548414,0.03873738277489025
1.9548872180451127,0.7246283638317341,0.7182908327491107,0.5622090941639897,0.7023979354922716,0.012687969926425069,0.031702192051291433
1.9649122807017543,0.7302651828092854,0.7253340091873606,0.5623221587804323,0.7026804745237811,0.009868421051759668,0.024662219459187895
1.9749373433583959,0.7359029935817176,0.7323796643185098,0.5624069572427217,0.702892416082932,0.007048872178867072,0.017618527635001158
1.9849624060150375,0.7415415127790643,0.7394270902115797,0.562463489550936,0.7030337282106984,0.0042293233088095405,0.01057217921798781
1.994987468671679,0.7471804570313605,0.7464755786685989,0.5624917557050537,0.7031043896010871,0.001409774436623934,0.003524236846701001
2.0050125313283207,0.7528195429686394,0.753524421331401,0.5624917557050537,0.7031043896011084,-0.0014097744362686626,-0.003524236846701001
2.015037593984962,0.7584584872209353,0.7605729097884204,0.562463489550943,0.7030337282106771,-0.004229323308457822,-0.010572179220474709
2.025062656641604,0.7640970064182824,0.7676203356814899,0.5624069572427288,0.7028924160829035,-0.007048872179929333,-0.017618527633935344
2.0350877192982457,0.7697348171907146,0.7746659908126393,0.5623221587804181,0.7026804745237811,-0.009868421052107834,-0.024662219458470247
2.045112781954887,0.7753716361682657,0.7817091672508889,0.5622090941639897,0.7023979354922574,-0.01268796992607335,-0.031702192051291433
2.0551378446115285,0.7810071799809697,0.7887491574390503,0.5620677633934292,0.702044841600447,-0.015507518797551967,-0.038737382773121
2.0651629072681703,0.7866411652588609,0.7957852543005219,0.5618981664688008,0.7016212461133478,-0.018327067667605945,-0.04576672899250411
2.075187969924812,0.7922733086319734,0.8028167513460851,0.5617003033900687,0.7011272129489683,-0.021146616541560803,-0.052789168070532355
2.0852130325814535,0.7979033267303408,0.8098429427807016,0.5614741741571905,0.7005628166783495,-0.023966165414456952,-0.05980363736797045
2.095238095238095,0.8035309361839971,0.8168631236103124,0.56121977877023,0.6999281425255504,-0.02678571428522858,-0.0668090742455476
2.1052631578947367,0.809155853622977,0.8238765897486326,0.560937117229166,0.699223286367662,-0.02960526315776235,-0.07380441606328958
2.1152882205513786,0.814777795677314,0.83088263812395,0.5606261895339841,0.6984483547348077,-0.03242481202958558,-0.08078860019328715
2.12531328320802,0.8203964789770418,0.8378805667859219,0.560286995684713,0.6976034648099017,-0.03524436090248528,-0.08776056399949539
2.1353383458646613,0.8260116201521952,0.8448696750123688,0.5599195356813027,0.6966887444290535,-0.03806390977574026,-0.09471924483023031
2.145363408521303,0.8316229358328074,0.8518492634160786,0.559523809523796,0.6957043320814762,-0.040883458646145954,-0.1016635800572061
2.155388471177945,0.837230142648913,0.8588186340515966,0.559099817212207,0.6946503769091095,-0.043703007517617465,-0.10859250704757528
2.1654135338345863,0.8428329572305457,0.8657770905220254,0.5586475587465003,0.6935270387070886,-0.04652255639122416,-0.11550496315499004
2.1754385964912277,0.8484310962077398,0.8727239380858236,0.5581670341266687,0.6923344879235458,-0.04934210526376859,-0.12239988574513916
2.1854636591478696,0.8540242762105292,0.8796584837636003,0.5576582433527406,0.691072905659567,-0.052161654135236546,-0.12927621218231877
2.1954887218045114,0.8596122138689479,0.886580036444913,0.557121186424709,0.6897424836692636,-0.05498120300742215,-0.1361328798283381
2.2055137844611528,0.8651946258130296,0.8934879069950641,0.5565558633425667,0.6883434243597506,-0.05780075187961131,-0.14296882604430294
2.215538847117794,0.8707712286728087,0.9003814083619002,0.5559622741063208,0.6868759407911824,-0.0606203007514452,-0.14978298819519154
2.225563909774436,0.8763417390783192,0.9072598556826067,0.5553404187159714,0.6853402566766391,-0.06343984962326843,-0.15657430364209546
2.235588972431078,0.8819058736595953,0.9141225663905048,0.5546902971715184,0.6837366063823183,-0.06625939849722329,-0.16334170975039086
2.245614035087719,0.8874633490466703,0.920968860321851,0.5540119094729192,0.6820652349272578,-0.06907894737083353,-0.17008414387974824
2.2556390977443606,0.8930138818695784,0.9277980598226301,0.5533052556202236,0.6803263979837268,-0.07189849624018407,-0.17680054338948992
2.2656641604010024,0.8985571887583542,0.9346094898553594,0.552570335613467,0.6785203618768421,-0.0747180451102345,-0.18348984564920556
2.275689223057644,0.9040929863430316,0.9414024781058754,0.5518071494525998,0.6766474035847452,-0.07753759398489635,-0.19015098801895647
2.2857142857142856,0.9096209912536443,0.9481763550901411,0.5510156971375793,0.6747078107386173,-0.08035714285815132,-0.1967829078612553
2.295739348370927,0.915140920120226,0.9549304542610353,0.5501959786684765,0.6727018816226149,-0.08317669172892295,-0.20338454253504779
2.305764411027569,0.9206524895728119,0.9616641121151561,0.5493479940452701,0.6706299251740049,-0.08599624060181199,-0.20995482941065546
2.3157894736842106,0.9261554162414347,0.9683766682996121,0.5484717432679389,0.6684922609828021,-0.08881578947399049,-0.21649270584884306
2.325814536340852,0.9316494167561288,0.9750674657188211,0.5475672263365183,0.6662892192923238,-0.09163533834547621,-0.2229971091993619
2.3358395989974934,0.9371342077469285,0.9817358506413125,0.5466344432509871,0.6640211409988552,-0.09445488721766182,-0.22946697684064787
2.345864661654135,0.9426095058438679,0.9883811728065176,0.5456733940113523,0.6616883776514086,-0.09727443609019204,-0.23590124613451735
2.355889724310777,0.9480750276769808,0.9950027855315666,0.5446840786175997,0.6592912914522984,-0.10009398496308108,-0.24229885443287458
2.3659147869674184,0.953530489876301,1.0016000458180923,0.5436664970697365,0.6568302552567644,-0.10291353383527735,-0.24865873910886904
2.37593984962406,0.9589756090718625,1.0081723144590202,0.5426206493677697,0.6543056525729227,-0.10573308270569015,-0.2549798375221499
2.3859649122807016,0.9644101018937,1.014718956145369,0.5415465355117277,0.6517178775620849,-0.1085526315778722,-0.2612610870253178
2.3959899749373434,0.9698336849718472,1.0212393395730472,0.5404441555015467,0.6490673350385805,-0.11137218045182351,-0.26750142499437146
