real_x,real_y,real_z,ideal_x,ideal_y,ideal_z,error
0.5817556823985499,0.24821920146080417,0.4799801676328149,0.5274335777727613,0.24849023886379493,0.5,0.05789437105849869
0.5777008386950633,0.2491994054064695,0.48061252802617915,0.5235270783296285,0.24889049115077,0.5,0.057539254511025886
0.5736463937921041,0.25012104336281415,0.481172803403589,0.5196147739319612,0.249229333433282,0.5,0.05722477106104776
0.5695920903894316,0.2509836552728274,0.48166855079474685,0.5156976298823284,0.2495066821070679,0.5,0.05694590725459433
0.5655377655908953,0.251786803854288,0.48210654269403,0.5117766126774107,0.2497224687404925,0.5,0.05669831440536564
0.5614833463646067,0.2525300781977689,0.48249284864179337,0.5078526897695321,0.2498766400914329,0.5,0.05647821181023821
0.5574288455966765,0.25321309409906967,0.4828329081123088,0.5039268293279552,0.24996915812041515,0.5,0.056282305472791026
0.5533744311055613,0.25383534038503114,0.48313158381001814,0.5,0.25,0.5,0.056107781959990194
0.5493201976851834,0.25439664915217897,0.4833932570223314,0.49607317067204487,0.24996915812041515,0.5,0.055952055144566366
0.5452663876945623,0.2548967176899893,0.4836218425992372,0.4921473102304679,0.2498766400914329,0.5,0.05581291615366594
0.5412133120263981,0.2553352666866849,0.4838208484136745,0.48822338732258935,0.2497224687404925,0.5,0.05568842399416059
0.5371614137971239,0.2557119017130483,0.4839934069365389,0.48430237011767163,0.2495066821070679,0.5,0.05557692210408855
0.5331110514622709,0.25602654387144136,0.484142346063754,0.4803852260680388,0.249229333433282,0.5,0.05547684130883274
0.5290627085487768,0.25627899177676305,0.4842701893230754,0.4764729216703714,0.24889049115077,0.5,0.05538684473183401
0.5250169188246778,0.2564690662401575,0.4843791974077031,0.4725664222272387,0.24849023886379493,0.5,0.055305747922320646
0.5209743286765138,0.2565964800383884,0.48447138573875204,0.46866669160892394,0.24802867532861947,0.5,0.05523254506189333
0.516935487644904,0.2566612413922067,0.4845485789914807,0.4647746920156044,0.2475059144291394,0.5,0.05516624895409099
0.5129010523015404,0.25666324375493965,0.48461240226541624,0.4608913837399423,0.24692208514878444,0.5,0.05510602470618726
0.5088717784216822,0.25660227904228566,0.4846643020507104,0.4570177249301476,0.24627733153869347,0.5,0.055051167435820204
0.5048483224733019,0.25647841231931895,0.4847055910796259,0.45315467135356885,0.24557181268217218,0.5,0.0550009675001932
0.5008314346210463,0.256291603291812,0.4847374364483347,0.4493031761608719,0.24480570265544144,0.5,0.05495482853704243
0.4968218913173288,0.2560418313704058,0.4847608829441573,0.44546418965086443,0.24397919048468686,0.5,0.05491221643897695
0.49282055557678006,0.2557289784510686,0.48477685761266004,0.4416386590360236,0.24309248009941914,0.5,0.054872686176686884
0.48882818062116373,0.25535319082726654,0.48478620636043346,0.4378275282087863,0.24214579028215777,0.5,0.05483576836841439
0.4848456033744099,0.25491451171802737,0.4847896783680573,0.43403173750865676,0.24113935461444952,0.5,0.05480107482155937
0.4808736778675756,0.2544130026158584,0.48478794379527324,0.4302522234901927,0.24007342141923577,0.5,0.05476825619053212
0.47691327229533287,0.25384874489801335,0.4847816020854069,0.42648991869192404,0.23894825369958256,0.5,0.05473699719253704
0.4729652672444391,0.253221839512033,0.484771189287298,0.42274575140626325,0.2377641290737884,0.5,0.05470701288442568
0.4690305540647048,0.2525324066436913,0.4847571846157337,0.41902064545046264,0.23652133970688632,0.5,0.0546780453646482
0.4651100333552471,0.25178058539841314,0.48474001633119795,0.41531551993867716,0.23522019223855636,0.5,0.054649860837646225
0.4612046135564305,0.25096653349539666,0.48472006700947307,0.41163128905518576,0.23386100770746684,0.5,0.054622246994994975
0.45731520963873223,0.2500904269730978,0.48469767826432514,0.4079688618288306,0.23244412147206286,0.5,0.05459501067417928
0.45344274188032907,0.2491524599047204,0.4846731549800037,0.4043291419087276,0.2309698831278217,0.5,0.054567975761295136
0.44958813472572073,0.2481528441223642,0.48464676910444776,0.4007130273413048,0.22943865642099529,0.5,0.05454098130848395
0.44575231571823093,0.24709180894852212,0.4846187630488776,0.39712141034872284,0.22785081915886132,0.5,0.05451387984073832
0.4419362144997067,0.24596960093364423,0.4845893527347542,0.39355517710873184,0.22620676311650487,0.5,0.0544865358299396
0.4381407618711943,0.2447864835985654,0.4845587303248961,0.3900152075360212,0.2245068939401539,0.5,0.0544588243167306
0.4343668889087811,0.24354273718064617,0.4845270666717877,0.3865023750651133,0.22275163104709197,0.5,0.05443062966314725
0.4306155261291761,0.2422386583826036,0.4844945135127276,0.3830175464348567,0.22094140752217337,0.5,0.05440184442093784
